0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:43 +0900] "GET /static/images/myPage/502_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:54:43 +0900] "GET /static/images/myPage/rozer_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:55:49 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:55:51 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:55:52 +0900] "POST /member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:55:52 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:55:53 +0900] "GET /myPage/info.do HTTP/1.1" 200 5884
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:55:56 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4774
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:56:25 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:56:28 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4766
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:56:30 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4766
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:57:25 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:57:27 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:57:28 +0900] "POST /member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:57:28 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:57:28 +0900] "GET /myPage/info.do HTTP/1.1" 200 5884
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:57:30 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4914
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:58:44 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:58:46 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4852
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:59:12 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:59:12 +0900] "GET /static/images/index/communityBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:59:12 +0900] "GET /static/images/index/myPageBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:59:12 +0900] "GET /static/images/index/helpBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:59:12 +0900] "GET /static/images/index/noticeBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:59:12 +0900] "GET /static/images/index/carousel0.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:12:59:14 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4872
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:16:27 +0900] "GET /static/images/myPage/502_ticket.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:17:23 +0900] "GET /static/images/myPage/hostel_ticket.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:28:51 +0900] "GET /myPage/rank.do HTTP/1.1" 500 16274
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:32:54 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:32:54 +0900] "GET /static/css/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:32:54 +0900] "GET /static/js/jquery-3.7.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:32:54 +0900] "GET /static/images/myPage/profileImg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:32:54 +0900] "GET /static/css/myPage/myPageRank.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:32:54 +0900] "GET /static/images/extendHeaderImg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:32:54 +0900] "GET /static/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:32:54 +0900] "GET /static/images/myPage/502_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:32:54 +0900] "GET /static/images/myPage/hostel_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:32:54 +0900] "GET /static/images/myPage/rozer_ticket2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:33:55 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:33:56 +0900] "GET /static/images/index/helpBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:33:56 +0900] "GET /static/images/index/communityBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:33:56 +0900] "GET /static/images/index/myPageBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:33:56 +0900] "GET /static/images/index/carousel0.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:33:56 +0900] "GET /static/images/index/noticeBtn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:33:58 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4793
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:35:09 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:35:12 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4994
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:39:21 +0900] "GET /myPage/rank.do HTTP/1.1" 500 14669
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:39:52 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:39:56 +0900] "GET /myPage/rank.do HTTP/1.1" 500 5316
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:39:57 +0900] "GET /myPage/rank.do HTTP/1.1" 500 5316
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:40:42 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4990
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:09 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4992
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:28 +0900] "GET /static/images/myPage/hostel_ticket.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:28 +0900] "GET /static/images/myPage/502_ticket.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:29 +0900] "GET /static/images/myPage/rozer_ticket.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:35 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:35 +0900] "GET /static/css/member/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:35 +0900] "GET /static/js/login.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:35 +0900] "GET /static/images/member/hidePassword.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:35 +0900] "GET /static/images/member/loginBackground.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:37 +0900] "POST /member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:37 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:38 +0900] "GET /myPage/info.do HTTP/1.1" 200 5884
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:38 +0900] "GET /static/css/myPage/myPageInfo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:39 +0900] "GET /myPage/rank.do HTTP/1.1" 200 5000
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:44 +0900] "GET /myPage/info.do HTTP/1.1" 200 5884
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:46 +0900] "GET /member/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:46 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:52 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:54 +0900] "GET /myPage/info.do HTTP/1.1" 200 5884
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:43:55 +0900] "GET /myPage/rank.do HTTP/1.1" 200 4992
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:44:18 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:44:19 +0900] "POST /member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:44:19 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:44:33 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:44:35 +0900] "GET /member/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:44:35 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:44:36 +0900] "GET / HTTP/1.1" 200 4380
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:44:43 +0900] "GET /member/login.do HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [29/Jul/2024:14:44:44 +0900] "GET / HTTP/1.1" 200 4380
